order,family,genus,species,iucn,SVL,SVLreliability,habitatNumber,food,pet,medicine,research,religion,other
Caudata,Plethodontidae,Hemidactylium,scutatum,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Ixalotriton,niger,CR,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Ixalotriton,parvus,CR,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Nototriton,abscondens,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Nototriton,barbouri,EN,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Nototriton,brodiei,CR,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Nototriton,gamezi,VU,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Nototriton,guanacaste,VU,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Nototriton,lignicola,CR,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Nototriton,limnospectator,EN,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Nototriton,major,CR,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Nototriton,matama,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Nototriton,mime,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Nototriton,picadoi,NT,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Nototriton,picucha,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Nototriton,richardi,NT,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Nototriton,saslaya,VU,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Nototriton,stuarti,DD,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Nototriton,tapanti,VU,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Nototriton,tomamorum,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Nyctanolis,pernix,EN,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Oedipina,alfaroi,VU,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Oedipina,alleni,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Oedipina,altura,CR,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Oedipina,carablanca,EN,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Oedipina,chortiorum,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Oedipina,collaris,DD,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Oedipina,complex,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Oedipina,cyclocauda,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Oedipina,elongata,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Oedipina,fortunensis,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Oedipina,gephyra,EN,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Oedipina,gracilis,EN,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Oedipina,grandis,EN,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Oedipina,ignea,DD,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Oedipina,kasios,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Oedipina,koehleri,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Oedipina,leptopoda,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Oedipina,maritima,CR,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Oedipina,motaguae,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Oedipina,nica,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Oedipina,nimaso,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Oedipina,pacificensis,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Oedipina,parvipes,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Oedipina,paucidentata,CR,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Oedipina,petiola,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Oedipina,poelzi,EN,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Oedipina,pseudouniformis,EN,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Oedipina,quadra,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Oedipina,salvadorensis,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Oedipina,savagei,DD,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Oedipina,stenopodia,EN,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Oedipina,stuarti,DD,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Oedipina,taylori,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Oedipina,tomasi,CR,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Oedipina,tzutujilorum,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Oedipina,uniformis,NT,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Parvimolge,townsendi,CR,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Pseudoeurycea,ahuitzotl,CR,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Pseudoeurycea,altamontana,EN,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Pseudoeurycea,amuzga,DD,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Pseudoeurycea,anitae,CR,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Pseudoeurycea,aquatica,CR,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Pseudoeurycea,aurantia,VU,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Pseudoeurycea,bellii,VU,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Pseudoeurycea,boneti,VU,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Pseudoeurycea,brunnata,CR,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Pseudoeurycea,cafetalera,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Pseudoeurycea,cephalica,NT,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Pseudoeurycea,cochranae,EN,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Pseudoeurycea,conanti,EN,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Pseudoeurycea,exspectata,CR,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Pseudoeurycea,firscheini,EN,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Pseudoeurycea,gadovii,EN,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Pseudoeurycea,galeanae,NT,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Pseudoeurycea,gigantea,CR,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Pseudoeurycea,goebeli,CR,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Pseudoeurycea,juarezi,CR,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Pseudoeurycea,kuautli,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Pseudoeurycea,leprosa,VU,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Pseudoeurycea,lineola,EN,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Pseudoeurycea,longicauda,EN,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Pseudoeurycea,lynchi,CR,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Pseudoeurycea,maxima,DD,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Pseudoeurycea,melanomolga,EN,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Pseudoeurycea,mixcoatl,DD,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Pseudoeurycea,mixteca,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Pseudoeurycea,mystax,EN,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Pseudoeurycea,naucampatepetl,CR,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Pseudoeurycea,nigromaculata,CR,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Pseudoeurycea,obesa,DD,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Pseudoeurycea,orchileucos,EN,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Pseudoeurycea,orchimelas,EN,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Pseudoeurycea,papenfussi,NT,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Pseudoeurycea,praecellens,CR,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Pseudoeurycea,quetzalanensis,DD,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Pseudoeurycea,rex,CR,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Pseudoeurycea,robertsi,CR,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Pseudoeurycea,ruficauda,DD,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Pseudoeurycea,saltator,CR,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Pseudoeurycea,scandens,VU,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Pseudoeurycea,smithi,CR,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Pseudoeurycea,tenchalli,EN,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Pseudoeurycea,teotepec,EN,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Pseudoeurycea,tlahcuiloh,CR,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Pseudoeurycea,tlilicxitl,DD,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Pseudoeurycea,unguidentis,CR,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Pseudoeurycea,werleri,EN,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Pseudotriton,montanus,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Pseudotriton,ruber,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Stereochilus,marginatus,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Thorius,adelos,EN,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Thorius,arboreus,EN,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Thorius,aureus,CR,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Thorius,boreas,EN,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Thorius,dubitus,EN,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Thorius,grandis,EN,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Thorius,infernalis,CR,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Thorius,insperatus,DD,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Thorius,lunaris,EN,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Thorius,macdougalli,VU,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Thorius,magnipes,CR,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Thorius,minutissimus,CR,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Thorius,minydemus,CR,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Thorius,munificus,CR,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Thorius,narismagnus,CR,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Thorius,narisovalis,CR,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Thorius,omiltemi,EN,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Thorius,papaloae,EN,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Thorius,pennatulus,CR,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Thorius,pulmonaris,EN,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Thorius,schmidti,EN,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Thorius,smithi,CR,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Thorius,spilogaster,CR,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Thorius,troglodytes,EN,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Urspelerpes,brucei,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Aneides,aeneus,NT,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Aneides,ferreus,NT,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Aneides,flavipunctatus,NT,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Aneides,hardii,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Aneides,lugubris,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Aneides,vagrans,NT,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Desmognathus,abditus,NT,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Desmognathus,aeneus,NT,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Desmognathus,apalachicolae,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Desmognathus,auriculatus,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Desmognathus,brimleyorum,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Desmognathus,carolinensis,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Desmognathus,conanti,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Desmognathus,folkertsi,DD,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Desmognathus,fuscus,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Desmognathus,imitator,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Desmognathus,marmoratus,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Desmognathus,monticola,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Desmognathus,ochrophaeus,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Desmognathus,ocoee,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Desmognathus,orestes,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Desmognathus,organi,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Desmognathus,planiceps,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Desmognathus,quadramaculatus,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Desmognathus,santeetlah,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Desmognathus,welteri,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Desmognathus,wrighti,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Ensatina,eschscholtzii,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Hydromantes,ambrosii,NT,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Hydromantes,brunus,VU,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Hydromantes,flavus,VU,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Hydromantes,genei,VU,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Hydromantes,imperialis,NT,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Hydromantes,italicus,NT,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Hydromantes,platycephalus,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Hydromantes,sarrabusensis,VU,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Hydromantes,shastae,VU,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Hydromantes,strinatii,NT,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Hydromantes,supramontis,EN,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Karsenia,koreana,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Phaeognathus,hubrichti,EN,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Plethodon,ainsworthi,EX,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Plethodon,albagula,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Plethodon,amplus,VU,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Plethodon,angusticlavius,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Plethodon,asupak,VU,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Plethodon,aureolus,DD,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Plethodon,caddoensis,NT,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Plethodon,chattahoochee,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Plethodon,cheoah,VU,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Plethodon,chlorobryonis,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Plethodon,cinereus,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Plethodon,cylindraceus,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Plethodon,dorsalis,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Plethodon,dunni,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Plethodon,electromorphus,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Plethodon,elongatus,NT,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Plethodon,fourchensis,VU,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Plethodon,glutinosus,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Plethodon,grobmani,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Plethodon,hoffmani,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
